m,n=100000,n=1000000,n=10000000
3880,2.800021320581436e-06,3.00002284348011e-07,3.00002284348011e-07
3890,2.700020559132099e-06,3.00002284348011e-07,3.00002284348011e-07
3900,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
3910,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
3920,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
3930,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
3940,2.1999585442245007e-06,3.00002284348011e-07,2.00001522898674e-07
3950,1.400010660290718e-06,3.00002284348011e-07,3.00002284348011e-07
3960,1.800013706088066e-06,3.00002284348011e-07,3.00002284348011e-07
3970,2.00001522898674e-06,2.00001522898674e-07,2.00001522898674e-07
3980,1.5999539755284786e-06,3.00002284348011e-07,3.00002284348011e-07
3990,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
4000,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
4010,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4020,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
4030,1.00000761449337e-06,3.00002284348011e-07,2.9994407668709755e-07
4040,1.200009137392044e-06,3.00002284348011e-07,3.00002284348011e-07
4050,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
4060,9.999494068324566e-07,3.00002284348011e-07,2.00001522898674e-07
4070,9.999494068324566e-07,3.00002284348011e-07,2.00001522898674e-07
4080,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
4090,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
4100,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4110,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
4120,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4130,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4140,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
4150,2.00001522898674e-06,3.00002284348011e-07,2.00001522898674e-07
4160,1.4999532140791416e-06,3.00002284348011e-07,2.00001522898674e-07
4170,2.300017513334751e-06,3.00002284348011e-07,2.00001522898674e-07
4180,1.4999532140791416e-06,2.00001522898674e-07,2.00001522898674e-07
4190,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
4200,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4210,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
4220,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
4230,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
4240,3.0999653972685337e-06,3.00002284348011e-07,3.00002284348011e-07
4250,1.9000144675374031e-06,2.00001522898674e-07,2.00001522898674e-07
4260,1.600012183189392e-06,3.00002284348011e-07,2.00001522898674e-07
4270,1.200009137392044e-06,3.00002284348011e-07,3.00002284348011e-07
4280,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4290,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
4300,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4310,1.00000761449337e-06,1.9994331523776054e-07,3.00002284348011e-07
4320,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
4330,1.600012183189392e-06,3.00002284348011e-07,2.9994407668709755e-07
4340,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4350,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
4360,1.400010660290718e-06,2.00001522898674e-07,1.9994331523776054e-07
4370,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
4380,1.100008375942707e-06,2.00001522898674e-07,3.00002284348011e-07
4390,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4400,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
4410,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
4420,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
4430,1.3999524526298046e-06,3.00002284348011e-07,2.00001522898674e-07
4440,2.800021320581436e-06,3.00002284348011e-07,3.00002284348011e-07
4450,4.8999791033566e-06,3.00002284348011e-07,2.00001522898674e-07
4460,1.600012183189392e-06,3.00002284348011e-07,2.00001522898674e-07
4470,1.800013706088066e-06,3.00002284348011e-07,2.00001522898674e-07
4480,1.100008375942707e-06,2.00001522898674e-07,3.00002284348011e-07
4490,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
4500,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4510,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
4520,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
4530,1.300009898841381e-06,2.00001522898674e-07,2.00001522898674e-07
4540,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
4550,5.799985956400633e-06,5.00003807246685e-07,3.00002284348011e-07
4560,4.099973011761904e-06,3.00002284348011e-07,1.9994331523776054e-07
4570,5.199981387704611e-06,2.9994407668709755e-07,2.00001522898674e-07
4580,4.100031219422817e-06,2.9994407668709755e-07,3.00002284348011e-07
4590,4.700035788118839e-06,2.9994407668709755e-07,2.00001522898674e-07
4600,4.699977580457926e-06,4.00003045797348e-07,4.00003045797348e-07
4610,5.399982910603285e-06,4.00003045797348e-07,4.00003045797348e-07
4620,5.199981387704611e-06,3.00002284348011e-07,2.9994407668709755e-07
4630,4.399975296109915e-06,3.9994483813643456e-07,5.00003807246685e-07
4640,3.700028173625469e-06,4.00003045797348e-07,4.00003045797348e-07
4650,3.900029696524143e-06,4.999455995857716e-07,3.00002284348011e-07
4660,4.8999791033566e-06,5.00003807246685e-07,4.00003045797348e-07
4670,6.999995093792677e-06,4.00003045797348e-07,4.00003045797348e-07
4680,5.999987479299307e-06,3.00002284348011e-07,3.00002284348011e-07
4690,4.700035788118839e-06,4.00003045797348e-07,4.00003045797348e-07
4700,5.199981387704611e-06,5.00003807246685e-07,3.00002284348011e-07
4710,3.700028173625469e-06,3.00002284348011e-07,3.00002284348011e-07
4720,4.599976819008589e-06,5.00003807246685e-07,4.00003045797348e-07
4730,9.800016414374113e-06,5.00003807246685e-07,5.00003807246685e-07
4740,4.599976819008589e-06,4.999455995857716e-07,5.00003807246685e-07
4750,6.89999433234334e-06,4.00003045797348e-07,4.00003045797348e-07
4760,4.400033503770828e-06,4.00003045797348e-07,4.00003045797348e-07
4770,5.00003807246685e-06,4.00003045797348e-07,4.00003045797348e-07
4780,5.89998671784997e-06,4.00003045797348e-07,4.00003045797348e-07
4790,5.799985956400633e-06,3.00002284348011e-07,3.00002284348011e-07
4800,4.399975296109915e-06,3.00002284348011e-07,2.9994407668709755e-07
4810,4.8999791033566e-06,1.9994331523776054e-07,3.00002284348011e-07
4820,5.299982149153948e-06,5.00003807246685e-07,2.00001522898674e-07
4830,4.400033503770828e-06,2.00001522898674e-07,2.00001522898674e-07
4840,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
4850,5.500041879713535e-06,4.00003045797348e-07,3.00002284348011e-07
4860,3.4999684430658817e-06,3.00002284348011e-07,2.00001522898674e-07
4870,4.499976057559252e-06,3.00002284348011e-07,2.00001522898674e-07
4880,6.999995093792677e-06,4.00003045797348e-07,3.00002284348011e-07
4890,4.199973773211241e-06,2.00001522898674e-07,3.00002284348011e-07
4900,3.8000289350748062e-06,2.00001522898674e-07,3.00002284348011e-07
4910,1.300009898841381e-06,3.00002284348011e-07,2.00001522898674e-07
4920,2.700020559132099e-06,3.00002284348011e-07,3.00002284348011e-07
4930,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
4940,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
4950,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
4960,1.100008375942707e-06,2.00001522898674e-07,3.00002284348011e-07
4970,1.500011421740055e-06,2.00001522898674e-07,2.00001522898674e-07
4980,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
4990,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
5000,9.999494068324566e-07,3.00002284348011e-07,2.00001522898674e-07
5010,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5020,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
5030,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
5040,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
5050,3.7999707274138927e-06,3.00002284348011e-07,3.00002284348011e-07
5060,5.199981387704611e-06,4.00003045797348e-07,4.00003045797348e-07
5070,5.299982149153948e-06,4.00003045797348e-07,3.9994483813643456e-07
5080,5.399982910603285e-06,4.00003045797348e-07,3.9994483813643456e-07
5090,4.999979864805937e-06,4.00003045797348e-07,4.00003045797348e-07
5100,5.00003807246685e-06,4.00003045797348e-07,4.00003045797348e-07
5110,5.799985956400633e-06,5.00003807246685e-07,3.00002284348011e-07
5120,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
5130,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
5140,5.00003807246685e-06,4.00003045797348e-07,4.00003045797348e-07
5150,4.200031980872154e-06,5.00003807246685e-07,4.00003045797348e-07
5160,4.300032742321491e-06,4.00003045797348e-07,4.00003045797348e-07
5170,2.7999631129205227e-06,3.00002284348011e-07,2.00001522898674e-07
5180,3.200024366378784e-06,2.9994407668709755e-07,2.00001522898674e-07
5190,4.299974534660578e-06,4.00003045797348e-07,3.00002284348011e-07
5200,4.700035788118839e-06,5.00003807246685e-07,4.00003045797348e-07
5210,3.4999684430658817e-06,2.00001522898674e-07,3.00002284348011e-07
5220,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
5230,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
5240,9.999494068324566e-07,2.00001522898674e-07,2.00001522898674e-07
5250,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
5260,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
5270,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
5280,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5290,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5300,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
5310,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5320,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
5330,1.100008375942707e-06,3.00002284348011e-07,2.9994407668709755e-07
5340,1.200009137392044e-06,3.00002284348011e-07,3.00002284348011e-07
5350,1.200009137392044e-06,2.00001522898674e-07,3.00002284348011e-07
5360,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
5370,1.200009137392044e-06,2.00001522898674e-07,2.00001522898674e-07
5380,1.2999516911804676e-06,3.00002284348011e-07,2.00001522898674e-07
5390,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
5400,1.00000761449337e-06,1.9994331523776054e-07,2.00001522898674e-07
5410,1.100008375942707e-06,2.00001522898674e-07,1.9994331523776054e-07
5420,2.800021320581436e-06,3.00002284348011e-07,2.00001522898674e-07
5430,1.600012183189392e-06,3.00002284348011e-07,3.00002284348011e-07
5440,1.100008375942707e-06,2.00001522898674e-07,3.00002284348011e-07
5450,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
5460,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5470,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5480,1.100008375942707e-06,3.00002284348011e-07,1.9994331523776054e-07
5490,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5500,1.0999501682817936e-06,3.00002284348011e-07,3.00002284348011e-07
5510,4.499976057559252e-06,3.00002284348011e-07,3.00002284348011e-07
5520,1.700012944638729e-06,3.00002284348011e-07,3.00002284348011e-07
5530,1.7999554984271526e-06,3.00002284348011e-07,3.00002284348011e-07
5540,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
5550,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
5560,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
5570,1.8999562598764896e-06,3.00002284348011e-07,2.00001522898674e-07
5580,1.600012183189392e-06,2.00001522898674e-07,3.00002284348011e-07
5590,3.2999669201672077e-06,3.00002284348011e-07,3.00002284348011e-07
5600,2.300017513334751e-06,3.00002284348011e-07,2.00001522898674e-07
5610,1.700012944638729e-06,2.00001522898674e-07,2.00001522898674e-07
5620,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
5630,1.100008375942707e-06,2.9994407668709755e-07,3.00002284348011e-07
5640,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
5650,1.200009137392044e-06,5.00003807246685e-07,4.00003045797348e-07
5660,1.500011421740055e-06,3.00002284348011e-07,2.00001522898674e-07
5670,1.300009898841381e-06,3.00002284348011e-07,2.00001522898674e-07
5680,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5690,9.999494068324566e-07,2.00001522898674e-07,3.00002284348011e-07
5700,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
5710,9.999494068324566e-07,3.00002284348011e-07,3.00002284348011e-07
5720,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
5730,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
5740,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
5750,3.600027412176132e-06,3.00002284348011e-07,3.00002284348011e-07
5760,2.600019797682762e-06,3.00002284348011e-07,2.00001522898674e-07
5770,3.200024366378784e-06,3.00002284348011e-07,3.00002284348011e-07
5780,2.8999638743698597e-06,3.00002284348011e-07,3.00002284348011e-07
5790,1.0999501682817936e-06,3.00002284348011e-07,3.00002284348011e-07
5800,4.8999791033566e-06,3.00002284348011e-07,3.00002284348011e-07
5810,6.999995093792677e-06,4.00003045797348e-07,3.00002284348011e-07
5820,8.500006515532732e-06,3.00002284348011e-07,2.00001522898674e-07
5830,6.999995093792677e-06,2.00001522898674e-07,2.00001522898674e-07
5840,6.800051778554916e-06,4.00003045797348e-07,4.00003045797348e-07
5850,5.00003807246685e-06,3.00002284348011e-07,3.00002284348011e-07
5860,3.400025889277458e-06,3.00002284348011e-07,3.00002284348011e-07
5870,6.599992047995329e-06,4.00003045797348e-07,4.00003045797348e-07
5880,7.099995855242014e-06,3.9994483813643456e-07,3.00002284348011e-07
5890,4.600035026669502e-06,3.00002284348011e-07,3.00002284348011e-07
5900,3.0999653972685337e-06,4.00003045797348e-07,3.9994483813643456e-07
5910,5.599984433501959e-06,4.00003045797348e-07,3.00002284348011e-07
5920,4.700035788118839e-06,3.00002284348011e-07,2.00001522898674e-07
5930,2.6999623514711857e-06,3.00002284348011e-07,3.00002284348011e-07
5940,1.7999554984271526e-06,3.00002284348011e-07,2.00001522898674e-07
5950,1.100008375942707e-06,1.9994331523776054e-07,2.00001522898674e-07
5960,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
5970,2.2999593056738377e-06,2.00001522898674e-07,2.00001522898674e-07
5980,2.600019797682762e-06,3.00002284348011e-07,3.00002284348011e-07
5990,3.100023604929447e-06,3.00002284348011e-07,2.00001522898674e-07
6000,2.500019036233425e-06,3.00002284348011e-07,2.9994407668709755e-07
6010,2.500019036233425e-06,3.00002284348011e-07,3.00002284348011e-07
6020,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
6030,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
6040,2.200016751885414e-06,3.00002284348011e-07,2.00001522898674e-07
6050,4.00003045797348e-06,2.00001522898674e-07,2.00001522898674e-07
6060,3.999972250312567e-06,3.00002284348011e-07,3.00002284348011e-07
6070,3.8000289350748062e-06,3.00002284348011e-07,2.00001522898674e-07
6080,1.6999547369778156e-06,3.00002284348011e-07,3.00002284348011e-07
6090,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
6100,1.200009137392044e-06,3.00002284348011e-07,3.00002284348011e-07
6110,1.200009137392044e-06,3.00002284348011e-07,3.00002284348011e-07
6120,1.2999516911804676e-06,3.00002284348011e-07,2.00001522898674e-07
6130,1.400010660290718e-06,2.00001522898674e-07,2.00001522898674e-07
6140,1.200009137392044e-06,3.00002284348011e-07,3.00002284348011e-07
6150,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
6160,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
6170,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
6180,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
6190,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
6200,3.200024366378784e-06,3.00002284348011e-07,3.9994483813643456e-07
6210,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
6220,2.00001522898674e-06,3.00002284348011e-07,3.00002284348011e-07
6230,1.100008375942707e-06,2.9994407668709755e-07,3.00002284348011e-07
6240,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
6250,1.400010660290718e-06,2.00001522898674e-07,3.00002284348011e-07
6260,1.300009898841381e-06,2.00001522898674e-07,2.00001522898674e-07
6270,2.0999577827751637e-06,3.00002284348011e-07,2.00001522898674e-07
6280,1.1999509297311306e-06,3.00002284348011e-07,3.00002284348011e-07
6290,1.100008375942707e-06,2.00001522898674e-07,1.9994331523776054e-07
6300,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
6310,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
6320,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
6330,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
6340,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
6350,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
6360,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
6370,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
6380,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
6390,9.999494068324566e-07,3.00002284348011e-07,3.00002284348011e-07
6400,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
6410,2.800021320581436e-06,2.00001522898674e-07,3.00002284348011e-07
6420,2.800021320581436e-06,3.00002284348011e-07,2.00001522898674e-07
6430,1.600012183189392e-06,3.00002284348011e-07,3.00002284348011e-07
6440,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
6450,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
6460,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
6470,1.300009898841381e-06,3.00002284348011e-07,3.00002284348011e-07
6480,1.300009898841381e-06,3.00002284348011e-07,3.00002284348011e-07
6490,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
6500,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
6510,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
6520,1.600012183189392e-06,2.00001522898674e-07,2.00001522898674e-07
6530,1.400010660290718e-06,2.00001522898674e-07,3.00002284348011e-07
